,ts_code,name,fullname,enname,cn_spell,market,list_status,list_date,delist_date,trade_unit,isin,curr_type
2420,08375.HK,弘浩国际控股,弘浩国际控股有限公司,Vertical International Holdings Limited,HHGJKG,创业板,L,20171113,,10000.0,KYG9481A1094,HKD
2421,08377.HK,维港育马,维港育马控股有限公司,Harbour Equine Holdings Limited,WGYM,创业板,L,20171215,,10000.0,KYG4295B1041,HKD
2422,08379.HK,懒猪科技,懒猪科技集团有限公司,Prime Intelligence Solutions Group Limited,LZKJ,创业板,L,20180214,,10000.0,KYG610821061,HKD
2423,08385.HK,万里印刷,万里印刷有限公司,Prosperous Printing Company Limited,WLYS,创业板,L,20171213,,10000.0,HK0000949963,HKD
2424,08391.HK,基石科技控股,基石科技控股有限公司,Cornerstone Technologies Holdings Limited,JSKJKG,创业板,L,20180511,,4000.0,KYG2423S1066,HKD
2425,08392.HK,舍图控股,舍图控股有限公司,Satu Holdings Limited,STKG,创业板,L,20171016,,10000.0,KYG7823H1056,HKD
2426,08395.HK,中显智能齐家控股,中显智能齐家控股有限公司,ZXZN Qi-House Holdings Limited,ZXZNQJKG,创业板,L,20180125,,20000.0,KYG9035N1025,HKD
2427,08400.HK,亚洲先锋娱乐,亚洲先锋娱乐控股有限公司,Asia Pioneer Entertainment Holdings Limited,YZXFYL,创业板,L,20171115,,10000.0,KYG0541R1092,HKD
2428,08401.HK,源想集团,源想集团有限公司,Stream Ideas Group Limited,YXJT,创业板,L,20180328,,2000.0,KYG8531R1048,HKD
2429,08402.HK,高原之宝,高原之宝有限公司,Plateau Treasures Limited,GYZB,创业板,L,20171117,,5000.0,KYG417431080,HKD
2430,08403.HK,天平道合,天平道合控股有限公司,Dowway Holdings Limited,TPDH,创业板,L,20180612,,4000.0,KYG2R05A1100,HKD
2431,08406.HK,中国口腔产业,中国口腔产业集团控股有限公司,China Oral Industry Group Holdings Limited,ZGKQCY,创业板,L,20171207,,10000.0,KYG0318A1076,HKD
2432,08411.HK,K W NELSON GP,K W Nelson Interior Design and Contracting Group Limited,K W Nelson Interior Design and Contracting Group Limited,KWNELSONGP,创业板,L,20161208,,10000.0,KYG5335N1079,HKD
2433,08412.HK,新爱德集团,新爱德集团有限公司,New Amante Group Limited,XADJT,创业板,L,20170407,,10000.0,KYG090492094,HKD
2434,08413.HK,亚洲富思,亚洲富思集团控股有限公司,Asia Grocery Distribution Limited,YZFS,创业板,L,20170413,,10000.0,KYG0R20R1005,HKD
2435,08416.HK,HM INTL HLDGS,HM International Holdings Limited,HM International Holdings Limited,HMINTLHLDGS,创业板,L,20170111,,5000.0,KYG452881009,HKD
2436,08417.HK,大地教育,大地教育控股有限公司,Dadi Education Holdings Limited,DDJY,创业板,L,20170216,,10000.0,KYG2616M1069,HKD
2437,08418.HK,傲迪玛汽车,傲迪玛汽车集团控股有限公司,Optima Automobile Group Holdings Limited,ADMQC,创业板,L,20191011,,2000.0,KYG677201058,HKD
2438,08419.HK,AV策划推广,AV策划推广(控股)有限公司,AV Promotions Holdings Limited,AVCHTG,创业板,L,20171221,,5000.0,KYG069861063,HKD
2439,08420.HK,NEXION TECH,Nexion Technologies Limited,Nexion Technologies Limited,NEXIONTECH,创业板,L,20170616,,5000.0,KYG6528R1039,HKD
2440,08422.HK,WT集团,WT集团控股有限公司,WT Group Holdings Limited,WTJT,创业板,L,20171228,,10000.0,KYG959001176,HKD
2441,08423.HK,CHI HO DEV,潪澔发展控股有限公司,Chi Ho Development Holdings Limited,CHIHODEV,创业板,L,20170313,,10000.0,KYG446491048,HKD
2442,08425.HK,兴铭控股,兴铭控股有限公司,Hing Ming Holdings Limited,XMKG,创业板,L,20170315,,4000.0,KYG459051093,HKD
2443,08426.HK,雅居投资控股,雅居投资控股有限公司,Modern Living Investments Holdings Limited,YJTZKG,创业板,L,20171110,,10000.0,KYG618231032,HKD
2444,08427.HK,万顺瑞强集团,万顺瑞强集团有限公司,WS-SK Target Group Limited,WSRQJT,创业板,L,20170719,,1200.0,KYG8T18R1397,HKD
2445,08428.HK,汉诺佳池,汉诺佳池控股有限公司,CBK Holdings Limited,HNJC,创业板,L,20170215,,10000.0,KYG1991R1699,HKD
2446,08429.HK,华美乐乐,华美乐乐有限公司,SV Vision Limited,HMLL,创业板,L,20171208,,5000.0,KYG4760A1022,HKD
2447,08430.HK,春能控股,春能控股有限公司,C&N Holdings Limited,CNKG,创业板,L,20171018,,10000.0,KYG3167E1136,HKD
2448,08431.HK,浩柏国际,浩柏国际(开曼)有限公司,Hao Bai International (Cayman) Limited,HBGJ,创业板,L,20170526,,10000.0,KYG428951134,HKD
2449,08432.HK,太平洋酒吧,太平洋酒吧集团控股有限公司,Bar Pacific Group Holdings Limited,TPYJB,创业板,L,20170111,,10000.0,KYG1058P1063,HKD
2450,08436.HK,德宝集团控股,德宝集团控股有限公司,Takbo Group Holdings Limited,DBJTKG,创业板,L,20171027,,5000.0,KYG866301032,HKD
2451,08437.HK,德斯控股,德斯控股有限公司,Rmh Holdings Limited,DSKG,创业板,L,20171013,,8000.0,KYG7610R1267,HKD
2452,08439.HK,新百利融资,新百利融资控股有限公司,Somerley Capital Holdings Limited,XBLRZ,创业板,L,20170328,,2000.0,KYG826111075,HKD
2453,08445.HK,怡康泰工程集团,怡康泰工程集团控股有限公司,Noble Engineering Group Holdings Limited,YKTGCJT,创业板,L,20170929,,10000.0,KYG654431140,HKD
2454,08446.HK,耀星科技集团,耀星科技集团股份有限公司,"Brightstar Technology Group Co., Ltd",YXKJJT,创业板,L,20170614,,2000.0,KYG479741038,HKD
2455,08447.HK,MS CONCEPT,MS Concept Limited,MS Concept Limited,MSCONCEPT,创业板,L,20180416,,10000.0,KYG631671032,HKD
2456,08448.HK,环球印馆,环球印馆控股有限公司,Universe Printshop Holdings Limited,HQYG,创业板,L,20180328,,20000.0,KYG9370R1149,HKD
2457,08450.HK,钜京控股,钜京控股有限公司,EDICO Holdings Limited,JJKG,创业板,L,20180202,,10000.0,KYG3057A1067,HKD
2458,08451.HK,日光控股,日光(1977)控股有限公司,Sunlight (1977) Holdings Limited,RGKG,创业板,L,20180416,,10000.0,KYG8588E1052,HKD
2459,08452.HK,富银融资股份,富银融资租赁(深圳)股份有限公司,"FY Financial (Shenzhen) Co., Ltd.",FYRZGF,创业板,L,20170523,,2000.0,CNE100002FQ6,HKD
2460,08455.HK,礼建德集团,礼建德集团控股有限公司,Lai Group Holding Company Limited,LJDJT,创业板,L,20170412,,10000.0,KYG5343E1070,HKD
2461,08456.HK,民信国际控股-新,民信国际控股有限公司,Mansion International Holdings Limited,MXGJKGX,创业板,L,20180126,,10000.0,KYG579801567,HKD
2462,08460.HK,基地锦标集团,基地锦标集团控股有限公司,Basetrophy Group Holdings Limited,JDJBJT,创业板,L,20170627,,20000.0,KYG0862U1031,HKD
2463,08462.HK,中安控股集团,中安控股集团有限公司,Omnibridge Holdings Limited,ZAKGJT,创业板,L,20170717,,5000.0,KYG675071065,HKD
2464,08471.HK,新达控股,新达控股有限公司,Reach New Holdings Limited,XDKG,创业板,L,20170721,,10000.0,KYG739531047,HKD
2465,08472.HK,立高控股,立高控股有限公司,Lapco Holdings Limited,LGKG,创业板,L,20170718,,2000.0,KYG5380R1103,HKD
2466,08473.HK,弥明生活百货,弥明生活百货控股有限公司,Mi Ming Mart Holdings Limited,MMSHBH,创业板,L,20180212,,10000.0,KYG148491064,HKD
2467,08475.HK,易站绿色科技,易站绿色科技集团有限公司,"E-STATION GREEN TECHNOLOGY GROUP CO., LIMITED",YZLSKJ,创业板,L,20180813,,5000.0,KYG525891191,HKD
2468,08476.HK,大洋环球控股,大洋环球控股有限公司,Ocean One Holding Ltd.,DYHQKG,创业板,L,20171019,,2000.0,KYG669791082,HKD
2469,08480.HK,飞霓控股,飞霓控股有限公司,Furniweb Holdings Limited,FNKG,创业板,L,20171016,,4000.0,KYG370041017,HKD
2470,08481.HK,盛龙锦秀国际,盛龙锦秀国际有限公司,Shenglong Splendecor International Limited,SLJXGJ,创业板,L,20170717,,5000.0,KYG811691073,HKD
2471,08482.HK,万励达,万励达国际有限公司,Wan Leader International Limited,WLD,创业板,L,20180905,,10000.0,KYG943091382,HKD
2472,08483.HK,名仕快相,名仕快相集团控股有限公司,Max Sight Group Holdings Limited,MSKX,创业板,L,20180228,,8000.0,KYG6053A1031,HKD
2473,08487.HK,ISP GLOBAL,ISP Global Limited,ISP Global Limited,ISPGLOBAL,创业板,L,20180116,,2000.0,KYG4970A1085,HKD
2474,08489.HK,裕程物流,裕程物流集团有限公司,Grand Power Logistics Group Limited,YCWL,创业板,L,20210113,,5000.0,KYG4065D1088,HKD
2475,08490.HK,骏码半导体,骏码半导体材料有限公司,Niche-Tech Semiconductor Materials Limited,JMBDT,创业板,L,20180530,,5000.0,KYG6541R1065,HKD
2476,08491.HK,COOL LINK,Cool Link (Holdings) Limited,Cool Link (Holdings) Limited,COOLLINK,创业板,L,20170922,,5000.0,KYG241891137,HKD
2477,08493.HK,龙皇集团,龙皇集团控股有限公司,Dragon King Group Holdings Limited,LHJT,创业板,L,20180116,,12000.0,KYG2831C1151,HKD
2478,08495.HK,1957 & CO.,1957 & Co. (Hospitality) Limited,1957 & Co. (Hospitality) Limited,1957CO,创业板,L,20171205,,4000.0,KYG675711025,HKD
2479,08496.HK,环球友饮智能,环球友饮智能控股有限公司,Global Uin Intelligence Holdings Limited,HQYYZN,创业板,L,20200518,,2500.0,KYG8237A1085,HKD
2480,08500.HK,天泓文创,天泓文创国际集团有限公司,Icon Culture Global Company Limited,THWC,创业板,L,20200114,,10000.0,KYG4707P1054,HKD
2481,08501.HK,庄皇集团公司,庄皇集团公司,Sanbase Corporation Limited,ZHJTGS,创业板,L,20180104,,2000.0,KYG7786R1083,HKD
2482,08502.HK,远航港口,远航港口发展有限公司,Ocean Line Port Development Limited,YHGK,创业板,L,20180710,,8000.0,KYG669691092,HKD
2483,08507.HK,爱世纪集团,爱世纪集团控股有限公司,i.century Holding Limited,ASJJT,创业板,L,20180416,,4000.0,KYG469111069,HKD
2484,08509.HK,威扬酒业控股,威扬酒业国际控股有限公司,Wine's Link International Holdings Limited,WYJYKG,创业板,L,20180112,,4000.0,KYG9705R1020,HKD
2485,08510.HK,TOPSTANDARDCORP,Top Standard Corporation,Top Standard Corporation,TOPSTANDARDCORP,创业板,L,20180213,,20000.0,KYG894351124,HKD
2486,08511.HK,民富国际,民富国际控股有限公司,Min Fu International Holding Limited,MFGJ,创业板,L,20180420,,2000.0,KYG9897F1220,HKD
2487,08512.HK,凯富善集团控股,凯富善集团控股有限公司,Hyfusin Group Holdings Limited,KFSJTKG,创业板,L,20180719,,10000.0,KYG4713A1004,HKD
2488,08513.HK,加和国际控股,加和国际控股有限公司,MaxWin International Holdings Limited,JHGJKG,创业板,L,20180119,,20000.0,KYG4120P1046,HKD
2489,08516.HK,广骏集团控股,广骏集团控股有限公司,Grand Talents Group Holdings Limited,GJJTKG,创业板,L,20181015,,5000.0,KYG4R39W1185,HKD
2490,08519.HK,新享时代,新享时代集团有限公司,XinXiang Era Group Company Limited,XXSD,创业板,L,20180208,,20000.0,KYG7396H1103,HKD
2491,08521.HK,智云国际控股,智云国际控股有限公司,WebX International Holdings Company Limited,ZYGJKG,创业板,L,20180516,,5000.0,KYG8501E1098,HKD
2492,08523.HK,常满控股,常满控股有限公司,Sheung Moon Holdings Limited,CMKG,创业板,L,20180212,,5000.0,KYG810071095,HKD
2493,08525.HK,百应控股,百应控股集团有限公司,Baiying Holdings Group Limited,BYKG,创业板,L,20180718,,2000.0,KYG0706A1076,HKD
2494,08526.HK,荣丰集团亚洲,荣丰集团亚洲有限公司,Wing Fung Group Asia Limited,RFJTYZ,创业板,L,20180227,,10000.0,KYG970591106,HKD
2495,08527.HK,聚利宝控股,聚利宝控股有限公司,JLogo Holdings Limited,JLBKG,创业板,L,20180509,,5000.0,KYG514071078,HKD
2496,08529.HK,优博控股,优博控股有限公司,UBoT Holding Limited,YBKG,创业板,L,20240603,,5000.0,KYG91Y7K1073,HKD
2497,08532.HK,宝发控股,宝发控股有限公司,Polyfair Holdings Limited,BFKG,创业板,L,20180223,,8000.0,KYG715921022,HKD
2498,08535.HK,荧德控股,荧德控股有限公司,Vistar Holdings Limited,YDKG,创业板,L,20180212,,20000.0,KYG9377R1092,HKD
2499,08536.HK,TL NATURAL GAS,TL Natural Gas Holdings Limited,TL Natural Gas Holdings Limited,TLNATURALGAS,创业板,L,20180518,,5000.0,KYG889141175,HKD
2500,08537.HK,创辉珠宝,创辉珠宝集团控股有限公司,Chong Fai Jewellery Group Holdings Company Limited,CHZB,创业板,L,20190327,,10000.0,KYG2122S1185,HKD
2501,08540.HK,胜利证券,胜利证券(控股)有限公司,Victory Securities (Holdings) Company Limited,SLZQ,创业板,L,20180716,,2000.0,KYG9380M1050,HKD
2502,08545.HK,佰悦集团,佰悦集团控股有限公司,Amuse Group Holding Limited,BYJT,创业板,L,20180531,,8000.0,KYG042491012,HKD
2503,08547.HK,PACIFIC LEGEND,Pacific Legend Group Limited,Pacific Legend Group Limited,PACIFICLEGEND,创业板,L,20180718,,10000.0,KYG685511118,HKD
2504,08601.HK,宝燵控股,宝燵控股有限公司,Boltek Holdings Limited,BDKG,创业板,L,20180913,,10000.0,KYG1219A1058,HKD
2505,08603.HK,亮晴控股,亮晴控股有限公司,Fameglow Holdings Limited,LQKG,创业板,L,20181015,,10000.0,KYG3313G1038,HKD
2506,08606.HK,倢冠控股,倢冠控股有限公司,Kinetix Systems Holdings Limited,JGKG,创业板,L,20180716,,10000.0,KYG5259G1047,HKD
2507,08607.HK,纳尼亚集团,纳尼亚(香港)集团有限公司,Narnia (Hong Kong) Group Company Limited,NNYJT,创业板,L,20190226,,5000.0,KYG6367U1004,HKD
2508,08611.HK,MINDTELL TECH,Mindtell Technology Limited,Mindtell Technology Limited,MINDTELLTECH,创业板,L,20181022,,5000.0,KYG614201088,HKD
2509,08612.HK,维亮控股,维亮控股有限公司,World Super Holdings Limited,WLKG,创业板,L,20190712,,20000.0,KYG9775A1040,HKD
2510,08613.HK,东方支付集团控股,东方支付集团控股有限公司,Oriental Payment Group Holdings Limited,DFZFJTKG,创业板,L,20181016,,10000.0,KYG6779G1038,HKD
2511,08616.HK,新威工程集团,新威工程集团有限公司,Sunray Engineering Group Limited,XWGCJT,创业板,L,20200423,,10000.0,KYG8588D1079,HKD
2512,08619.HK,饮食天王(环球),饮食天王(环球)控股有限公司,King Of Catering (Global) Holdings Ltd.,YSTWHQ,创业板,L,20180917,,2000.0,KYG940321022,HKD
2513,08620.HK,亚洲速运,亚洲速运物流控股有限公司,Asia-express Logistics Holdings Limited,YZSY,创业板,L,20200420,,5000.0,KYG0540D1016,HKD
2514,08621.HK,METROPOLIS CAP,Metropolis Capital Holdings Limited,Metropolis Capital Holdings Limited,METROPOLISCAP,创业板,L,20181212,,8000.0,KYG6045W1069,HKD
2515,08622.HK,华康生物医学,华康生物医学控股有限公司,Huakang Biomedical Holdings Company Limited,HKSWYX,创业板,L,20181213,,8000.0,KYG4644W1069,HKD
2516,08623.HK,中国蜀塔,中国蜀塔国际控股集团有限公司,China Saftower International Holding Group Limited,ZGST,创业板,L,20200710,,40000.0,KYG2121V1124,HKD
2517,08627.HK,旅橙文化,旅橙文化控股有限公司,Orange Tour Cultural Holding Limited,LCWH,创业板,L,20191114,,8000.0,KYG6S70M1069,HKD
2518,08629.HK,集信国控,广东集信国控检测认证技术服务中心股份有限公司,"Guangdong Syntrust Gk Testing And Certification Tech Service Center Co., Ltd.",JXGK,创业板,L,20240906,,500.0,CNE100006L83,HKD
2519,08631.HK,裕丰昌控股,裕丰昌控股有限公司,Yufengchang Holdings Limited,YFCKG,创业板,L,20190108,,10000.0,KYG858761110,HKD
2520,08635.HK,连成科技集团,连成科技集团有限公司,Novacon Technology Group Limited,LCKJJT,创业板,L,20190502,,4000.0,KYG6673A1031,HKD
2521,08637.HK,元续科技,元续科技控股有限公司,Metasurface Technologies Holdings Limited,YXKJ,创业板,L,20240702,,1000.0,KYG9R41B1017,HKD
2522,08645.HK,比特元宇宙,比特元宇宙控股有限公司,Byte Metaverse Holdings Limited,BTYYZ,创业板,L,20191209,,6000.0,KYG6561R1011,HKD
2523,08646.HK,中国宏光,中国宏光控股有限公司,China Hongguang Holdings Limited,ZGHG,创业板,L,20200113,,3000.0,KYG2164A1085,HKD
2524,08657.HK,TRUE PARTNER,True Partner Capital Holding Limited,True Partner Capital Holding Limited,TRUEPARTNER,创业板,L,20201016,,2000.0,KYG9112G1038,HKD
2525,08659.HK,易和国际控股,易和国际控股有限公司,Yik Wo International Holdings Limited,YHGJKG,创业板,L,20200713,,5000.0,KYG984161037,HKD
2526,08668.HK,瀛海集团,瀛海集团控股有限公司,Ying Hai Group Holdings Company Limited,YHJT,创业板,L,20190926,,10000.0,KYG9843B1005,HKD
2527,09600.HK,新纽科技,新纽科技有限公司,Newlink Technology Inc.,XNKJ,主板,L,20210106,,800.0,KYG6462B1068,HKD
2528,09608.HK,宋都服务,宋都服务集团有限公司,Sundy Service Group Co. Ltd,SDFW,主板,L,20210118,,10000.0,KYG8570S1049,HKD
2529,09616.HK,东软睿新集团,东软睿新科技集团有限公司,Neutech Group Limited,DRRXJT,主板,L,20200929,,800.0,KYG6460B1086,HKD
2530,09618.HK,京东集团-SW,京东集团股份有限公司,"JD.com, Inc.",JDJTSW,主板,L,20200618,,50.0,KYG8208B1014,HKD
2531,09626.HK,哔哩哔哩-W,哔哩哔哩股份有限公司,Bilibili Inc.,BLBLW,主板,L,20210329,,20.0,KYG1098A1013,HKD
2532,09633.HK,农夫山泉,农夫山泉股份有限公司,"Nongfu Spring Co., Ltd.",NFSQ,主板,L,20200908,,200.0,CNE100004272,HKD
2533,09636.HK,九方智投控股,九方智投控股有限公司,JF SmartInvest Holdings Ltd,JFZTKG,主板,L,20230310,,500.0,KYG5139W1050,HKD
2534,09638.HK,法拉帝,法拉帝股份有限公司,Ferretti S.p.A.,FLD,主板,L,20220331,,100.0,IT0005383291,HKD
2535,09639.HK,荣利营造,荣利营造控股有限公司,Wing Lee Development Construction Holdings Limited,RLYZ,主板,L,20241009,,5000.0,KYG9705B1077,HKD
2536,09658.HK,特海国际,特海国际控股有限公司,SUPER HI INTERNATIONAL HOLDING LTD.,THGJ,主板,L,20221230,,1000.0,KYG8588S1049,HKD
2537,09660.HK,地平线机器人-W,地平线,Horizon Robotics,DPXJQRW,主板,L,20241024,,600.0,KYG4602S1057,HKD
2538,09663.HK,国鸿氢能,国鸿氢能科技(嘉兴)股份有限公司,"Sino-Synergy Hydrogen Energy Technology (Jiaxing) Co., Ltd.",GHQN,主板,L,20231205,,500.0,CNE100006B02,HKD
2539,09666.HK,金科服务,金科智慧服务集团股份有限公司,"Jinke Smart Services Group Co., Ltd.",JKFW,主板,L,20201117,,100.0,CNE1000048F8,HKD
2540,09668.HK,渤海银行,渤海银行股份有限公司,"China Bohai Bank Co., Ltd.",BHYH,主板,L,20200716,,500.0,CNE100003YB7,HKD
2541,09669.HK,北森控股,北森控股有限公司,Beisen Holding Limited,BSKG,主板,L,20230413,,200.0,KYG0958D1060,HKD
2542,09676.HK,十月稻田,十月稻田集团股份有限公司,"Shiyue Daotian Group Co., Ltd.",SYDT,主板,L,20231012,,300.0,CNE100006897,HKD
2543,09677.HK,威海银行,威海银行股份有限公司,"Weihai Bank Co., Ltd.",WHYH,主板,L,20201012,,1000.0,CNE100004280,HKD
2544,09680.HK,如祺出行,如祺出行科技有限公司,Chenqi Technology Limited,RQCX,主板,L,20240710,,100.0,KYG2087S1030,HKD
2545,09686.HK,熙康云医院,熙康云医院控股有限公司,Xikang Cloud Hospital Holdings Inc.,XKYYY,主板,L,20230928,,500.0,KYG6461A1094,HKD
2546,09688.HK,再鼎医药,再鼎医药有限公司,Zai Lab Limited,ZDYY,主板,L,20200928,,100.0,KYG9887T1168,HKD
2547,09689.HK,金泰丰国际控股,金泰丰国际控股有限公司,JTF International Holdings Limited,JTFGJKG,主板,L,20230517,,4000.0,KYG520041016,HKD
2548,09690.HK,途虎-W,途虎养车股份有限公司,TUHU Car Inc.,THW,主板,L,20230926,,100.0,KYG912241083,HKD
2549,09696.HK,天齐锂业,天齐锂业股份有限公司,Tianqi Lithium Corporation,TQLY,主板,L,20220713,,200.0,CNE100005F09,HKD
2550,09698.HK,万国数据-SW,万国数据控股有限公司,GDS Holdings Limited,WGSJSW,主板,L,20201102,,100.0,KYG3902L1095,HKD
